tripduration,starttime,start station id,stoptime,start station name,start station latitude,end station id,start station longitude,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3677,21:52.2,311,23:09.6,Norfolk St & Broome St,40.7172274,3738,-73.98802084,Delancey St & Eldridge St,40.719383,-73.991479,36053,Subscriber,1995,1
2242,22:56.4,406,00:18.4,Hicks St & Montague St,40.69512845,367,-73.99595065,E 53 St & Lexington Ave,40.75828065,-73.97069431,36043,Subscriber,1983,1
2024,34:52.1,3553,08:37.1,Frederick Douglass Blvd & W 112 St,40.801694,3374,-73.957145,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,36069,Subscriber,1995,2
1798,39:15.1,223,09:13.3,W 13 St & 7 Ave,40.73781509,361,-73.99994661,Allen St & Hester St,40.71605866,-73.99190759,36147,Subscriber,1981,1
969,39:24.9,532,55:34.4,S 5 Pl & S 5 St,40.710451,301,-73.960876,E 2 St & Avenue B,40.72217444,-73.98368779,36193,Subscriber,1990,2
1118,15:35.2,539,34:14.2,Metropolitan Ave & Bedford Ave,40.71534825,3572,-73.96024116,34 Ave & 38 St,40.756913,-73.921631,37202,Subscriber,1986,1
2247,32:38.1,509,10:06.0,9 Ave & W 22 St,40.7454973,486,-74.00197139,Broadway & W 29 St,40.7462009,-73.98855723,36147,Subscriber,1990,2
3000,39:41.6,3295,29:41.6,Central Park W & W 96 St,40.79127,3236,-73.964839,W 42 St & Dyer Ave,40.75898481,-73.99379969,37870,Subscriber,1983,2
2754,39:51.4,509,25:45.7,9 Ave & W 22 St,40.7454973,427,-74.00197139,Bus Slip & State St,40.701907,-74.013942,37827,Subscriber,1970,1
583,45:34.2,497,55:17.6,E 17 St & Broadway,40.73704984,238,-73.99009296,Bank St & Washington St,40.7361967,-74.00859207,36043,Subscriber,1971,1
1972,10:24.8,486,43:17.5,Broadway & W 29 St,40.7462009,454,-73.98855723,E 51 St & 1 Ave,40.75455731,-73.96592976,36147,Subscriber,1990,2
803,19:35.7,532,32:59.1,S 5 Pl & S 5 St,40.710451,364,-73.960876,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,36974,Subscriber,1976,1
1052,22:36.6,3165,40:08.7,Central Park West & W 72 St,40.77579377,3707,-73.97620574,Lexington Ave & E 26 St,40.741459,-73.983293,37093,Customer,1993,2
1332,43:10.9,3136,05:23.3,5 Ave & E 63 St,40.766368,3328,-73.971518,W 100 St & Manhattan Ave,40.795,-73.9645,37827,Subscriber,1988,2
577,49:27.4,3226,59:05.0,W 82 St & Central Park West,40.78275,499,-73.97137,Broadway & W 60 St,40.76915505,-73.98191841,36069,Subscriber,1966,1
1837,50:58.4,492,21:36.3,W 33 St & 7 Ave,40.75019995,417,-73.99093085,Barclay St & Church St,40.71291224,-74.01020234,37078,Subscriber,1970,1
549,37:10.4,367,46:20.1,E 53 St & Lexington Ave,40.75828065,3154,-73.97069431,E 77 St & 3 Ave,40.77314236,-73.95856158,36043,Subscriber,1971,1
1678,40:37.2,334,08:35.5,W 20 St & 7 Ave,40.74238787,509,-73.99726235,9 Ave & W 22 St,40.7454973,-74.00197139,36147,Subscriber,1990,2
1314,41:16.7,116,03:11.5,W 17 St & 8 Ave,40.74177603,509,-74.00149746,9 Ave & W 22 St,40.7454973,-74.00197139,37827,Subscriber,1970,1
1922,47:01.6,284,19:03.8,Greenwich Ave & 8 Ave,40.73901691,3723,-74.00263761,Cadman Plaza E & Johnson St,40.69531728,-73.99015725,36559,Customer,1985,1
1708,54:03.2,3755,22:32.0,DeKalb Ave & Franklin Ave,40.69064807,399,-73.95746179,Lafayette Ave & St James Pl,40.68851534,-73.9647628,36193,Customer,1969,0
2183,03:20.3,509,39:43.8,9 Ave & W 22 St,40.7454973,509,-74.00197139,9 Ave & W 22 St,40.7454973,-74.00197139,37827,Subscriber,1970,1
1348,07:44.7,3154,30:13.3,E 77 St & 3 Ave,40.77314236,497,-73.95856158,E 17 St & Broadway,40.73704984,-73.99009296,36043,Customer,1993,1
1407,08:56.5,509,32:23.8,9 Ave & W 22 St,40.7454973,509,-74.00197139,9 Ave & W 22 St,40.7454973,-74.00197139,36147,Subscriber,1990,2
1099,10:13.8,2017,28:33.2,E 43 St & 2 Ave,40.75022392,3295,-73.97121414,Central Park W & W 96 St,40.79127,-73.964839,37870,Subscriber,1990,1
1857,31:04.8,284,02:01.9,Greenwich Ave & 8 Ave,40.73901691,3047,-74.00263761,Halsey St & Tompkins Ave,40.6823687,-73.944118,37078,Subscriber,1969,0
3122,32:14.9,282,24:17.3,Kent Ave & S 11 St,40.70764494,3078,-73.96841526,Broadway & Roebling St,40.70924826,-73.96063149,37009,Subscriber,1969,1
276,34:31.1,3870,39:07.8,Melrose St & Broadway,40.697481,3837,-73.935877,Broadway & Kosciuszko St,40.69329,-73.92852,36902,Subscriber,1995,1
563,37:11.3,297,46:34.6,E 15 St & 3 Ave,40.734232,526,-73.986923,E 33 St & 5 Ave,40.74765947,-73.98490707,36147,Customer,1986,1
174,48:53.6,3837,51:48.2,Broadway & Kosciuszko St,40.69329,3820,-73.92852,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,36902,Subscriber,1995,1
1718,01:44.7,526,30:23.6,E 33 St & 5 Ave,40.74765947,526,-73.98490707,E 33 St & 5 Ave,40.74765947,-73.98490707,36147,Subscriber,1976,2
871,09:12.8,3711,23:43.9,E 13 St & Avenue A,40.72966729,483,-73.98067966,E 12 St & 3 Ave,40.73223272,-73.98889957,37093,Customer,1992,1
1526,10:31.8,492,35:58.1,W 33 St & 7 Ave,40.75019995,362,-73.99093085,Broadway & W 37 St,40.75172632,-73.98753523,37870,Customer,2000,1
486,27:44.8,3078,35:51.2,Broadway & Roebling St,40.70924826,389,-73.96063149,Broadway & Berry St,40.71044554,-73.96525063,37009,Subscriber,1969,1
340,33:07.9,483,38:48.8,E 12 St & 3 Ave,40.73223272,3711,-73.98889957,E 13 St & Avenue A,40.72966729,-73.98067966,37093,Customer,1992,1
1058,36:08.3,389,53:46.6,Broadway & Berry St,40.71044554,539,-73.96525063,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,37009,Subscriber,1969,1
1379,44:14.1,526,07:13.3,E 33 St & 5 Ave,40.74765947,3082,-73.98490707,Hope St & Union Ave,40.71167351,-73.95141312,36147,Customer,1986,1
887,59:46.0,539,14:33.2,Metropolitan Ave & Bedford Ave,40.71534825,3078,-73.96024116,Broadway & Roebling St,40.70924826,-73.96063149,37009,Subscriber,1969,1
382,00:32.4,362,06:54.6,Broadway & W 37 St,40.75172632,528,-73.98753523,2 Ave & E 31 St,40.74290902,-73.97706058,37870,Customer,1992,1
1143,05:04.8,3711,24:08.1,E 13 St & Avenue A,40.72966729,223,-73.98067966,W 13 St & 7 Ave,40.73781509,-73.99994661,37093,Subscriber,1988,1
948,27:20.7,3142,43:09.4,1 Ave & E 62 St,40.7612274,3177,-73.96094022,W 84 St & Broadway,40.7867947,-73.977112,37202,Customer,1999,1
1272,31:47.2,3374,52:59.7,Central Park North & Adam Clayton Powell Blvd,40.799484,3226,-73.955613,W 82 St & Central Park West,40.78275,-73.97137,36069,Customer,1972,2
631,47:43.5,528,58:15.3,2 Ave & E 31 St,40.74290902,394,-73.97706058,E 9 St & Avenue C,40.72521311,-73.97768752,37870,Subscriber,1990,1
185,10:05.9,3313,13:10.9,6 Ave & 12 St,40.6663181,3361,-73.9854617,Carroll St & 6 Ave,40.6740886,-73.9787282,36559,Customer,1995,1
4214,19:22.1,3766,29:36.6,Sharon St & Olive St,40.715353,3083,-73.93856,Bushwick Ave & Powers St,40.71247661,-73.94100005,36053,Subscriber,1982,1
319,27:52.6,477,33:11.8,W 41 St & 8 Ave,40.75640548,465,-73.9900262,Broadway & W 41 St,40.75513557,-73.98658032,37093,Subscriber,1999,1
1567,30:55.5,3689,57:03.3,W 104 St & Amsterdam Ave,40.79904139,491,-73.9664948,E 24 St & Park Ave S,40.74096374,-73.98602213,37009,Customer,1993,1
1830,42:29.3,465,13:00.1,Broadway & W 41 St,40.75513557,465,-73.98658032,Broadway & W 41 St,40.75513557,-73.98658032,37093,Customer,1993,1
1811,46:41.9,3374,16:53.1,Central Park North & Adam Clayton Powell Blvd,40.799484,3531,-73.955613,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,37870,Subscriber,1984,1
2573,09:01.3,3286,51:54.3,E 89 St & 3 Ave,40.7806284,3870,-73.9521667,Melrose St & Broadway,40.697481,-73.935877,36902,Subscriber,1975,1
1923,15:21.3,465,47:24.8,Broadway & W 41 St,40.75513557,465,-73.98658032,Broadway & W 41 St,40.75513557,-73.98658032,37093,Customer,1993,1
147,50:22.9,465,52:50.2,Broadway & W 41 St,40.75513557,465,-73.98658032,Broadway & W 41 St,40.75513557,-73.98658032,37093,Customer,1993,1
327,00:15.3,3456,05:42.7,Jackson St & Leonard St,40.71638032,389,-73.94821286,Broadway & Berry St,40.71044554,-73.96525063,36053,Subscriber,1985,1
2076,11:38.1,417,46:14.6,Barclay St & Church St,40.71291224,3356,-74.01020234,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,37078,Subscriber,1980,1
507,39:11.8,389,47:39.4,Broadway & Berry St,40.71044554,3766,-73.96525063,Sharon St & Olive St,40.715353,-73.93856,36053,Subscriber,1991,1
85,48:10.7,545,49:36.5,E 23 St & 1 Ave,40.736502,2003,-73.97809472,1 Ave & E 18 St,40.73381219,-73.98054421,37078,Subscriber,1991,1
1645,56:24.0,257,23:49.3,Lispenard St & Broadway,40.71939226,356,-74.00247214,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,36043,Subscriber,1937,2
1836,04:01.1,3083,34:37.6,Bushwick Ave & Powers St,40.71247661,3453,-73.94100005,Devoe St & Lorimer St,40.71335226,-73.94910336,36053,Subscriber,1982,1
829,09:37.7,3823,23:27.5,Beaver St & Fayette St,40.70099,3901,-73.93921,Stanhope St & Fairview Ave,40.70998,-73.91116,36902,Customer,1969,0
1291,19:04.2,2003,40:36.1,1 Ave & E 18 St,40.73381219,3402,-73.98054421,Court St & State St,40.6902375,-73.99203074,37078,Subscriber,1981,1
3614,28:25.3,393,28:40.1,E 5 St & Avenue C,40.72299208,3156,-73.97995466,E 72 St & York Ave,40.76663814,-73.95348296,36974,Subscriber,1990,2
308,30:51.6,3711,36:00.0,E 13 St & Avenue A,40.72966729,3711,-73.98067966,E 13 St & Avenue A,40.72966729,-73.98067966,36147,Subscriber,1992,1
2746,33:58.4,356,19:44.9,Bialystoker Pl & Delancey St,40.71622644,482,-73.98261206,W 15 St & 7 Ave,40.73935542,-73.99931783,36043,Subscriber,1937,2
1383,36:06.7,3901,59:10.4,Stanhope St & Fairview Ave,40.70998,3066,-73.91116,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,36902,Customer,1969,0
387,56:07.1,3057,02:35.0,Kosciuszko St & Tompkins Ave,40.69128258,3044,-73.9452416,Albany Ave & Fulton St,40.6800105,-73.938475,37009,Subscriber,1985,1
2328,31:19.9,3156,10:08.6,E 72 St & York Ave,40.76663814,302,-73.95348296,Avenue D & E 3 St,40.72082834,-73.97793172,36974,Subscriber,1990,2
17459,37:30.6,515,28:29.8,W 43 St & 10 Ave,40.76009437,448,-73.99461843,W 37 St & 10 Ave,40.75660359,-73.9979009,37870,Subscriber,1972,1
1936,37:50.5,3066,10:06.6,Tompkins Ave & Hopkins St,40.69957608,485,-73.94708417,W 37 St & 5 Ave,40.75038009,-73.98338988,36902,Customer,1990,1
2665,42:05.2,3164,26:30.9,Columbus Ave & W 72 St,40.7770575,530,-73.97898475,11 Ave & W 59 St,40.77149671,-73.99046034,37202,Customer,1992,1
196,44:32.5,482,47:49.0,W 15 St & 7 Ave,40.73935542,496,-73.99931783,E 16 St & 5 Ave,40.73726186,-73.99238967,36043,Subscriber,1980,1
461,44:58.4,3804,52:40.3,Front St & Jay St,40.702461,3246,-73.986842,Montague St & Clinton St,40.69428114,-73.99230033,37093,Subscriber,1993,2
985,53:28.4,3246,09:53.5,Montague St & Clinton St,40.69428114,3674,-73.99230033,Jay St & York St,40.70140317,-73.9867267,37093,Subscriber,1993,2
105,54:48.5,496,56:33.7,E 16 St & 5 Ave,40.73726186,3709,-73.99238967,W 15 St & 6 Ave,40.73804614,-73.99642959,36043,Subscriber,1980,1
77,00:22.5,3709,01:40.5,W 15 St & 6 Ave,40.73804614,482,-73.99642959,W 15 St & 7 Ave,40.73935542,-73.99931783,36043,Subscriber,1980,1
1379,00:33.1,3711,23:32.9,E 13 St & Avenue A,40.72966729,3255,-73.98067966,8 Ave & W 31 St,40.75058535,-73.99468482,36147,Customer,1992,1
1098,51:09.3,3082,09:27.6,Hope St & Union Ave,40.71167351,250,-73.95141312,Lafayette St & Jersey St,40.72456089,-73.99565293,36147,Subscriber,1964,1
1868,56:59.7,3177,28:08.4,W 84 St & Broadway,40.7867947,462,-73.977112,W 22 St & 10 Ave,40.74691959,-74.00451887,37202,Subscriber,1975,1
494,07:50.6,3699,16:05.1,W 50 St & 9 Ave,40.76360468,465,-73.98917958,Broadway & W 41 St,40.75513557,-73.98658032,36622,Subscriber,1968,1
1884,08:48.2,394,40:13.0,E 9 St & Avenue C,40.72521311,3293,-73.97768752,W 92 St & Broadway,40.7921,-73.9739,37870,Subscriber,1965,2
330,12:48.3,3820,18:18.4,Willoughby Ave & Myrtle Ave,40.69757,3823,-73.93098,Beaver St & Fayette St,40.70099,-73.93921,36902,Customer,1995,2
268,19:18.6,499,23:47.2,Broadway & W 60 St,40.76915505,3164,-73.98191841,Columbus Ave & W 72 St,40.7770575,-73.97898475,36069,Subscriber,1962,2
511,26:52.5,3041,35:24.0,Kingston Ave & Herkimer St,40.67890679,3056,-73.94142771,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,36974,Customer,1994,0
1133,34:39.6,250,53:33.1,Lafayette St & Jersey St,40.72456089,250,-73.99565293,Lafayette St & Jersey St,40.72456089,-73.99565293,36147,Subscriber,1977,1
916,44:39.0,462,59:55.7,W 22 St & 10 Ave,40.74691959,3164,-74.00451887,Columbus Ave & W 72 St,40.7770575,-73.97898475,37202,Customer,1992,1
738,45:50.1,465,58:08.5,Broadway & W 41 St,40.75513557,3161,-73.98658032,W 76 St & Columbus Ave,40.78018397,-73.97728533,36622,Subscriber,1961,1
349,51:54.1,3164,57:43.4,Columbus Ave & W 72 St,40.7770575,499,-73.97898475,Broadway & W 60 St,40.76915505,-73.98191841,36069,Subscriber,1972,1
1538,59:12.4,499,24:51.3,Broadway & W 60 St,40.76915505,3374,-73.98191841,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,36069,Customer,1969,0
1062,21:59.5,3298,39:41.8,Warren St & Court St,40.686371,3416,-73.99383324,7 Ave & Park Pl,40.6776147,-73.97324283,37039,Subscriber,1993,1
1393,52:44.8,386,15:58.2,Centre St & Worth St,40.71494807,346,-74.00234482,Bank St & Hudson St,40.73652889,-74.00618026,36043,Customer,1981,1
974,55:28.2,250,11:43.0,Lafayette St & Jersey St,40.72456089,3712,-73.99565293,W 35 St & Dyer Ave,40.75469175,-73.99740189,36147,Subscriber,1991,1
883,04:14.0,3293,18:57.4,W 92 St & Broadway,40.7921,515,-73.9739,W 43 St & 10 Ave,40.76009437,-73.99461843,37870,Subscriber,1987,2
1000,21:48.6,3712,38:29.2,W 35 St & Dyer Ave,40.75469175,355,-73.99740189,Bayard St & Baxter St,40.71602118,-73.99974372,36147,Subscriber,1991,1
2233,23:57.6,3047,01:11.1,Halsey St & Tompkins Ave,40.6823687,346,-73.944118,Bank St & Hudson St,40.73652889,-74.00618026,37078,Subscriber,1969,0
1364,32:21.8,3361,55:06.7,Carroll St & 6 Ave,40.6740886,3060,-73.9787282,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,36559,Customer,1990,2
868,33:19.9,346,47:48.6,Bank St & Hudson St,40.73652889,247,-74.00618026,Perry St & Bleecker St,40.73535398,-74.00483091,36043,Customer,1981,1
1256,55:39.2,3056,16:35.5,Kosciuszko St & Nostrand Ave,40.69072549,349,-73.95133465,Rivington St & Ridge St,40.71850211,-73.98329859,36974,Customer,1969,0
790,59:28.9,247,12:39.5,Perry St & Bleecker St,40.73535398,376,-74.00483091,John St & William St,40.70862144,-74.00722156,36043,Customer,1989,2
1063,04:10.5,223,21:53.7,W 13 St & 7 Ave,40.73781509,3804,-73.99994661,Front St & Jay St,40.702461,-73.986842,37093,Subscriber,1985,1
1280,12:22.5,346,33:43.5,Bank St & Hudson St,40.73652889,545,-74.00618026,E 23 St & 1 Ave,40.736502,-73.97809472,37078,Customer,1981,1
525,13:29.1,3078,22:14.6,Broadway & Roebling St,40.70924826,3057,-73.96063149,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,37009,Subscriber,1989,1
1830,15:33.6,376,46:03.7,John St & William St,40.70862144,257,-74.00722156,Lispenard St & Broadway,40.71939226,-74.00247214,36043,Subscriber,1937,2
464,15:48.8,355,23:33.2,Bayard St & Baxter St,40.71602118,3711,-73.99974372,E 13 St & Avenue A,40.72966729,-73.98067966,36147,Subscriber,1992,1
926,22:52.4,3374,38:18.9,Central Park North & Adam Clayton Powell Blvd,40.799484,3374,-73.955613,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,36069,Customer,1995,1
252,30:48.6,349,35:00.6,Rivington St & Ridge St,40.71850211,393,-73.98329859,E 5 St & Avenue C,40.72299208,-73.97995466,36974,Subscriber,1975,1
1095,00:15.7,237,18:30.8,E 11 St & 2 Ave,40.73047309,3735,-73.98672378,W 30 St & 10 Ave,40.752694,-74.002353,37009,Customer,1989,2
530,17:33.7,3356,26:23.9,Amsterdam Ave & W 66 St,40.7746671,3141,-73.98470567,1 Ave & E 68 St,40.76500525,-73.95818491,37078,Subscriber,1986,1
853,37:01.0,261,51:14.2,Johnson St & Gold St,40.69474881,3313,-73.98362464,6 Ave & 12 St,40.6663181,-73.9854617,36559,Subscriber,1976,1
736,46:11.2,3141,58:27.5,1 Ave & E 68 St,40.76500525,474,-73.95818491,5 Ave & E 29 St,40.7451677,-73.98683077,37078,Subscriber,1986,2
327,13:02.4,474,18:29.7,5 Ave & E 29 St,40.7451677,545,-73.98683077,E 23 St & 1 Ave,40.736502,-73.97809472,37078,Customer,1976,1
2235,21:09.7,427,58:25.2,Bus Slip & State St,40.701907,518,-74.013942,E 39 St & 2 Ave,40.74780373,-73.9734419,37827,Subscriber,1950,1
1388,22:24.8,3150,45:33.4,E 85 St & York Ave,40.77536905,3687,-73.94803392,E 33 St & 1 Ave,40.74322681,-73.97449784,36147,Subscriber,1981,1
407,38:03.0,195,44:51.0,Liberty St & Broadway,40.70905623,327,-74.01043382,Vesey Pl & River Terrace,40.7153379,-74.01658354,36622,Subscriber,1965,1
458,39:39.5,545,47:17.6,E 23 St & 1 Ave,40.736502,284,-73.97809472,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,37078,Subscriber,1987,1
1482,46:23.3,327,11:06.0,Vesey Pl & River Terrace,40.7153379,490,-74.01658354,8 Ave & W 33 St,40.751551,-73.993934,36622,Subscriber,1965,1
2395,47:10.0,3687,27:05.9,E 33 St & 1 Ave,40.74322681,3687,-73.97449784,E 33 St & 1 Ave,40.74322681,-73.97449784,36147,Subscriber,1981,1
1748,58:37.8,518,27:46.7,E 39 St & 2 Ave,40.74780373,3320,-73.9734419,Central Park West & W 100 St,40.79406661,-73.96286845,37827,Subscriber,1966,2
1271,24:00.3,491,45:11.9,E 24 St & Park Ave S,40.74096374,3668,-73.98602213,Leonard St & Nassau Ave,40.72395678,-73.94984365,37009,Subscriber,1971,1
241,42:28.7,3687,46:29.7,E 33 St & 1 Ave,40.74322681,526,-73.97449784,E 33 St & 5 Ave,40.74765947,-73.98490707,36147,Subscriber,1987,1
352,10:29.5,490,16:21.8,8 Ave & W 33 St,40.751551,3699,-73.993934,W 50 St & 9 Ave,40.76360468,-73.98917958,36622,Subscriber,1983,1
614,12:43.5,281,22:57.9,Grand Army Plaza & Central Park S,40.7643971,3148,-73.97371465,E 84 St & 1 Ave,40.77565541,-73.95068615,37870,Subscriber,1996,1
2199,22:02.7,3298,58:42.5,Warren St & Court St,40.686371,3298,-73.99383324,Warren St & Court St,40.686371,-73.99383324,37039,Subscriber,1975,1
926,22:24.1,3602,37:50.9,31 Ave & 34 St,40.763154,3142,-73.920827,1 Ave & E 62 St,40.7612274,-73.96094022,37202,Subscriber,1989,2
409,26:41.2,3668,33:30.8,Leonard St & Nassau Ave,40.72395678,2002,-73.94984365,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,37009,Subscriber,1971,1
983,44:35.0,3148,00:58.3,E 84 St & 1 Ave,40.77565541,492,-73.95068615,W 33 St & 7 Ave,40.75019995,-73.99093085,37870,Subscriber,1963,1
880,48:30.2,526,03:10.7,E 33 St & 5 Ave,40.74765947,297,-73.98490707,E 15 St & 3 Ave,40.734232,-73.986923,36147,Customer,1986,1
720,59:19.3,3320,11:19.8,Central Park West & W 100 St,40.79406661,3136,-73.96286845,5 Ave & E 63 St,40.766368,-73.971518,37827,Subscriber,1988,2
471,24:13.7,2002,32:05.4,Wythe Ave & Metropolitan Ave,40.716887,282,-73.963198,Kent Ave & S 11 St,40.70764494,-73.96841526,37009,Subscriber,1969,1
1819,10:03.2,482,40:23.1,W 15 St & 7 Ave,40.73935542,341,-73.99931783,Stanton St & Mangin St,40.71782143,-73.97628939,36043,Subscriber,1999,1
365,35:01.3,167,41:06.3,E 39 St & 3 Ave,40.7489006,267,-73.97604882,Broadway & W 36 St,40.75097711,-73.98765428,36902,Subscriber,1976,1
277,57:16.8,3565,01:54.1,36 Ave & 10 St,40.7614376,3588,-73.9411265,Vernon Blvd & 10 St,40.7671863,-73.9373554,37751,Customer,2000,1
770,35:30.1,344,48:20.4,Monroe St & Bedford Ave,40.6851443,471,-73.95380904,Grand St & Havemeyer St,40.71286844,-73.95698119,37202,Subscriber,1988,1
813,26:04.4,302,39:38.4,Avenue D & E 3 St,40.72082834,195,-73.97793172,Liberty St & Broadway,40.70905623,-74.01043382,36974,Subscriber,1960,1
96,27:24.4,267,29:01.0,Broadway & W 36 St,40.75097711,3798,-73.98765428,W 40 St & 5 Ave,40.752269,-73.982079,36902,Subscriber,1975,1
9696,53:57.0,448,35:33.6,W 37 St & 10 Ave,40.75660359,470,-73.9979009,W 20 St & 8 Ave,40.74345335,-74.00004031,37870,Customer,1990,1
1913,54:59.4,3374,26:53.3,Central Park North & Adam Clayton Powell Blvd,40.799484,3565,-73.955613,36 Ave & 10 St,40.7614376,-73.9411265,36069,Subscriber,1967,1
471,07:49.2,341,15:40.4,Stanton St & Mangin St,40.71782143,507,-73.97628939,E 25 St & 2 Ave,40.73912601,-73.97973776,36043,Subscriber,1997,1
811,07:21.7,2012,20:53.4,E 27 St & 1 Ave,40.739445,3231,-73.976806,E 67 St & Park Ave,40.7678008,-73.96592081,37751,Subscriber,1978,1
1012,07:49.1,281,24:41.4,Grand Army Plaza & Central Park S,40.7643971,2006,-73.97371465,Central Park S & 6 Ave,40.76590936,-73.97634151,37202,Subscriber,2000,1
832,11:53.9,2012,25:46.3,E 27 St & 1 Ave,40.739445,3141,-73.976806,1 Ave & E 68 St,40.76500525,-73.95818491,37009,Subscriber,1981,2
1753,16:24.0,3582,45:37.5,Lincoln Pl & Classon Ave,40.6721683,3883,-73.9609,Harman St & Seneca Ave,40.70577,-73.91292,37544,Customer,1992,2
1006,24:37.4,3453,41:23.5,Devoe St & Lorimer St,40.71335226,251,-73.94910336,Mott St & Prince St,40.72317958,-73.99480012,36053,Subscriber,1964,1
841,24:57.8,2006,38:59.0,Central Park S & 6 Ave,40.76590936,3443,-73.97634151,W 52 St & 6 Ave,40.76132983,-73.97982001,37202,Subscriber,2000,1
2010,32:32.3,167,06:03.3,E 39 St & 3 Ave,40.7489006,3016,-73.97604882,Kent Ave & N 7 St,40.72036775,-73.96165073,36902,Subscriber,1983,1
407,46:10.3,478,52:58.0,11 Ave & W 41 St,40.76030096,359,-73.99884222,E 47 St & Park Ave,40.75510267,-73.97498696,36147,Subscriber,1992,1
306,48:47.9,3443,53:54.0,W 52 St & 6 Ave,40.76132983,469,-73.97982001,Broadway & W 53 St,40.76344058,-73.98268129,37202,Subscriber,2000,1
481,54:06.3,469,02:07.4,Broadway & W 53 St,40.76344058,468,-73.98268129,Broadway & W 56 St,40.7652654,-73.98192338,37202,Subscriber,2000,1
334,54:08.2,3553,59:43.1,Frederick Douglass Blvd & W 112 St,40.801694,3301,-73.957145,Columbus Ave & W 95 St,40.7919557,-73.968087,37827,Subscriber,1981,1
600,02:25.1,468,12:26.1,Broadway & W 56 St,40.7652654,422,-73.98192338,W 59 St & 10 Ave,40.770513,-73.988038,37202,Subscriber,2000,1
962,15:08.5,3231,31:11.0,E 67 St & Park Ave,40.7678008,446,-73.96592081,W 24 St & 7 Ave,40.74487634,-73.99529885,37751,Subscriber,1967,1
845,17:28.8,3674,31:34.7,Jay St & York St,40.70140317,3016,-73.9867267,Kent Ave & N 7 St,40.72036775,-73.96165073,37093,Subscriber,1989,2
909,28:58.1,251,44:07.3,Mott St & Prince St,40.72317958,315,-73.99480012,South St & Gouverneur Ln,40.70355377,-74.00670227,36053,Customer,1986,2
762,29:09.8,422,41:52.2,W 59 St & 10 Ave,40.770513,480,-73.988038,W 53 St & 10 Ave,40.76669671,-73.99061728,37202,Subscriber,2000,1
